rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
94,Louisiana Tech,CUSA,22-10,108.11390663419704,128,99.49625945298924,64,0.7221699879231648,94,22.0,10.0,12.0,4.0,12-4,0.4330706893868974,0.4368841402879905,0.43763760501087284,0.4330706893868974,0.4368841402879905,0.43763760501087284,0.8717965237703007,0.8349997686880829,103.90690400601368,104.54148697700266,103.90690400601368,104.54148697700266,109.5583424372985,100.27189190240532,112.14497097407882,102.62400503244724,0.7350283581652673,3.0,-0.034717522883575325,1173.0,1041.0,1071.85,1.0943695479777955,0.9712179875915474,0.0,0.75,-4.369744658284266,100,264,65.75647693855812
95,Saint Joseph's,A10,21-14,110.41881177589187,92,101.65284035045269,100,0.721365667058132,95,21.0,14.0,9.0,9.0,9-9,0.5534933769051745,0.3933360529127622,0.6202046851771765,0.5534933769051745,0.3933360529127622,0.6202046851771765,0.809570999417552,0.8544389769119539,106.39994761035874,104.40692852434557,106.39994761035874,104.40692852434557,112.70649581250395,106.65814735480973,119.99401149230766,95.80430227843318,0.9301531206587641,3.0,-0.01964800192144278,1366.0,1369.0,1249.2625,1.0934451326282506,1.0958465494641838,0.0,0.5,-4.734183009255254,104,232,68.4290234869267
96,Massachusetts,A10,20-11,111.17149494876838,81,102.38936433702389,119,0.7203802192382678,96,20.0,11.0,11.0,7.0,11-7,0.522817386762585,0.3947975328306101,0.5957865182146374,0.522817386762585,0.3947975328306101,0.5957865182146374,0.8579895200057537,0.923104344069937,105.7511632386214,105.01076584269735,105.7511632386214,105.01076584269735,111.3535053732961,101.94172459985799,98.08245843040625,95.88707417120887,0.5647172920254707,1.0,-0.029508227728254233,1333.0,1255.0,1211.325,1.1004478566858604,1.036055558995315,0.0,0.6111111111111112,-4.809565693080824,107,248,68.39822427569584
97,Princeton,Ivy,24-5,114.71113804382905,42,105.71210167375138,181,0.7190035187010084,97,24.0,5.0,12.0,2.0,12-2,0.46963140645178114,0.46493636669833205,0.4570985000416194,0.46963140645178114,0.46493636669833205,0.4570985000416194,0.8730470521141019,0.8588554914997084,105.35844558809492,105.24904935194556,105.35844558809492,105.24904935194556,112.76201739351603,103.78044957760642,0.0,0.0,0.0,0.0,0.12760245738315068,1061.0,925.0,909.1875000000001,1.166976008799065,1.0173919021104005,0.0,0.8571428571428571,0.987813633826594,42,3,65.25646202464297
98,George Mason,A10,20-12,108.96257022364584,111,100.65154649442405,83,0.7134928673284604,98,20.0,12.0,9.0,9.0,9-9,0.5365353856163754,0.41137912003816923,0.6166576728983473,0.5365353856163754,0.41137912003816923,0.6166576728983473,0.8348871371435334,0.8653215357201604,106.82986598500182,104.82286046010708,106.82986598500182,104.82286046010708,109.61768448906918,101.23630884233985,110.26221923962714,107.4926291266735,0.5726201057583211,1.0,-0.015724535575098564,1237.0,1191.0,1152.4124999999997,1.073400366622195,1.0334841039992193,0.0,0.5,-4.778132767398782,105,217,63.914430403036874
99,Charleston,CAA,27-8,113.76496743152495,50,105.4858362227231,178,0.704520156784409,99,27.0,8.0,15.0,3.0,15-3,0.4480451322089593,0.4470814729620814,0.4152673940355277,0.4480451322089593,0.4470814729620814,0.4152673940355277,0.8796561474728675,0.8780503782162798,105.11347095180547,106.81162344143894,105.11347095180547,106.81162344143894,117.06731571894419,107.93698972679384,116.14442852759652,109.51064881561322,0.6629226764830033,2.0,0.06256293032139704,1489.0,1303.0,1240.6,1.2002256972432694,1.050298242785749,0.0,0.8333333333333334,-1.731700962438722,75,51,70.30218441185325
100,Appalachian St.,SB,27-7,106.61361546837576,151,99.28403311545111,61,0.6940461841499864,100,27.0,7.0,16.0,2.0,16-2,0.4223928809045615,0.41285708949028943,0.4010559208826006,0.4223928809045615,0.41285708949028943,0.4010559208826006,0.8844856810833656,0.8875335848335053,105.57661210812158,107.29779796236427,105.57661210812158,107.29779796236427,105.76616181521544,96.45672462567312,115.62733179562954,97.90867325066765,0.8713421395043559,2.0,0.07561306923759314,1375.0,1177.0,1256.575,1.094244275112906,0.9366730994966476,0.0,0.8888888888888888,-1.2131311711843213,69,31,66.96373647058378
101,Belmont,MVC,20-13,109.52542261919025,104,102.20531264271352,116,0.6890088972413753,101,20.0,13.0,12.0,8.0,12-8,0.5284540903846848,0.44775295429843287,0.5796780290046868,0.5284540903846848,0.44775295429843287,0.5796780290046868,0.8251395512638275,0.8372608004614978,107.23451881612496,104.73392411376092,107.23451881612496,104.73392411376092,111.28847397368808,102.20551963281318,106.1896697417265,116.2301504030981,0.2613482693176007,4.0,-0.012009504652218506,1535.0,1474.0,1412.0874999999999,1.0870431187869025,1.0438446626005826,0.0,0.6,-5.284075791125178,117,205,71.25485386199973
102,Stanford,P12,14-18,110.01097084175291,97,102.83030198164471,127,0.6848713900220756,102,14.0,18.0,8.0,12.0,8-12,0.6681543963103932,0.47469103276250457,0.7575283410814783,0.6681543963103932,0.47469103276250457,0.7575283410814783,0.737083480126804,0.8614815220737745,109.38618733027255,101.45811687756087,109.38618733027255,101.45811687756087,112.87714933973606,102.23229962988444,111.81961606012229,103.6611460610806,0.705002773829905,8.0,-0.049048609010448385,1510.0,1546.0,1425.6749999999997,1.0591474213968823,1.0843986181983976,0.0,0.4,-7.131942366390066,141,285,69.65695397786988
103,Arkansas,SEC,16-17,110.04665516318224,96,102.90541940419641,128,0.6838630589539466,103,16.0,17.0,6.0,12.0,6-12,0.6816477862163485,0.5364450825433112,0.7914471655485271,0.6816477862163485,0.5364450825433112,0.7914471655485271,0.7123790166093968,0.825158824787198,112.02826720600254,102.74581680507646,112.02826720600254,102.74581680507646,108.61266410348041,102.43257864769151,107.71401947230446,98.42243624283442,0.7383530502780898,12.0,0.017769976435661805,1340.0,1475.0,1309.1499999999999,1.0235649085284346,1.1266852537906276,0.0,0.3333333333333333,-4.933229925255417,109,135,70.74038139203952
104,St. Bonaventure,A10,20-13,111.23599299518693,79,104.16141405298853,147,0.6804174541590833,104,20.0,13.0,9.0,9.0,9-9,0.5539245476005044,0.40864096692882296,0.6345447779940735,0.5539245476005044,0.40864096692882296,0.6345447779940735,0.822034210420418,0.8674508889451334,105.81733959169517,103.50481135497537,105.81733959169517,103.50481135497537,112.28007967462317,104.71908557809383,110.47360865804151,104.45737256908197,0.6556508393360101,2.0,0.00923370229178977,1322.0,1277.0,1206.5375000000001,1.0956973985474963,1.0584005884607812,0.0,0.5,-5.056519664054995,112,154,65.54080798999958
105,Rutgers,B10,15-17,98.34041718476627,300,92.09748100409982,5,0.6801054366782765,105,15.0,17.0,7.0,13.0,7-13,0.7015844508932291,0.4584719733335097,0.8314774606753643,0.7015844508932291,0.4584719733335097,0.8314774606753643,0.6693215181739895,0.8238129725739174,111.54521143719492,101.28527317763664,111.54521143719492,101.28527317763664,98.99843051531026,92.25468054067943,102.97168538872224,95.16306384103868,0.712368451694273,14.0,0.04431766084043709,1289.0,1403.0,1382.35,0.9324700690852534,1.0149383296560206,0.0,0.35,-3.8547096894687733,93,81,67.90481619085104
106,Northern Iowa,MVC,19-14,109.30451889950834,106,102.51473669358992,123,0.6764508026476657,106,19.0,14.0,12.0,8.0,12-8,0.5795600330321538,0.5445344145032482,0.5797121205654017,0.5795600330321538,0.5445344145032482,0.5797121205654017,0.8012603671729762,0.7762111178770705,107.9488171321504,103.603891288567,107.9488171321504,103.603891288567,108.07510138163003,103.45915369197539,111.89953530267421,108.31046200231707,0.592641656433859,6.0,0.020066142854631597,1426.0,1412.0,1347.3625000000002,1.058364026013786,1.047973355351659,0.0,0.6,-5.149478882456416,114,130,66.59709427376326
107,Charlotte,Amer,19-12,108.68271126117955,119,102.1403835020732,111,0.6712783176490059,107,19.0,12.0,13.0,5.0,13-5,0.53810310771009,0.49997275472248354,0.5684945036438503,0.53810310771009,0.49997275472248354,0.5684945036438503,0.8363935657967593,0.8259075512220474,107.15999507110979,104.44480371965702,107.15999507110979,104.44480371965702,111.64783241851268,102.87906358887068,100.49838710675341,108.41181871075824,0.29491161127222776,1.0,0.005361512279701275,1253.0,1214.0,1138.5375,1.1005346771625881,1.066280205965987,0.0,0.7222222222222222,-5.083515321299596,113,163,62.55928165506628
108,UAB,Amer,23-12,113.19663645348143,56,106.57062686350406,195,0.6667812881778489,108,23.0,12.0,12.0,6.0,12-6,0.5856278557104685,0.4935678778527442,0.6346924371641085,0.5856278557104685,0.4935678778527442,0.6346924371641085,0.8173686880333104,0.8576771009602145,108.18258153937701,103.69539149898985,108.18258153937701,103.69539149898985,111.24939174330447,104.51374469675471,113.52086225223977,104.18899547075306,0.7283903778715697,4.0,0.09628653422512135,1389.0,1359.0,1265.1250000000002,1.0979152257682046,1.0742021539373579,0.0,0.6666666666666666,-2.789675172701949,81,16,67.74931768736347
109,Hofstra,CAA,20-13,108.44340920484277,123,102.10657111172091,109,0.6665074677949242,109,20.0,13.0,12.0,6.0,12-6,0.47293982654363226,0.5403244870856032,0.4198161236655914,0.47293982654363226,0.5403244870856032,0.4198161236655914,0.8539668661810081,0.7848699576250234,106.89886901288091,107.1708532878868,106.89886901288091,107.1708532878868,107.9440022103498,104.36529057325424,118.89607318998506,105.90408846931273,0.7909618656253523,2.0,-0.043411249691492126,1316.0,1213.0,1182.7875000000001,1.1126258943385856,1.0255434725172525,0.0,0.6666666666666666,-6.5018883310879785,132,281,65.71276140427251
110,Oklahoma St.,B12,12-20,108.78345345478066,116,102.48822961079438,122,0.664971758433661,110,12.0,20.0,4.0,14.0,4-14,0.6624942034271414,0.4040178537727929,0.842452776154628,0.6624942034271414,0.4040178537727929,0.842452776154628,0.7030010993442442,0.8950754799929092,109.50433065570536,101.23627323348259,109.50433065570536,101.23627323348259,110.5925749247092,104.19650282652344,109.62942618665865,103.90234178723428,0.6495417367112066,12.0,-0.08515304195051199,1230.0,1392.0,1222.4375000000002,1.006186410348177,1.13870852293062,0.0,0.2222222222222222,-8.156771568163892,162,343,67.20240530954004
111,Cornell,Ivy,22-8,112.03224730438362,70,105.78312360227808,183,0.6592718929752681,111,22.0,8.0,11.0,3.0,11-3,0.4565833105559424,0.39788151272717226,0.4655236487990784,0.4565833105559424,0.39788151272717226,0.4655236487990784,0.8528648635743515,0.8592584905574683,105.18597510792821,105.30147725124637,105.18597510792821,105.30147725124637,112.66886741062164,105.27964142202862,120.24930917096876,110.4672378333296,0.7262649127750381,2.0,0.0861179629941502,1123.0,1017.0,972.8249999999998,1.1543700048826873,1.045408989283787,0.0,0.7857142857142857,-1.688307298178687,74,24,71.63997410508773
112,Western Carolina,SC,22-10,108.09144370628772,130,102.15360814938252,112,0.6569539347285095,112,22.0,10.0,11.0,7.0,11-7,0.4046204899303827,0.34905958989141694,0.43743436772694644,0.4046204899303827,0.34905958989141694,0.43743436772694644,0.9013185182817344,0.9110662265825087,104.63536919613242,107.19940599743946,104.63536919613242,107.19940599743946,108.58820889623513,102.34817103886482,0.0,0.0,0.0,0.0,-0.015873453683877825,1380.0,1261.0,1241.925,1.1111782112446404,1.015359220564849,0.0,0.6111111111111112,-5.4037448543586875,118,220,66.92805771691924
113,Vermont,AE,28-7,104.29237939802944,199,98.7434331063107,48,0.6522046197366216,113,28.0,7.0,15.0,1.0,15-1,0.40332111562186823,0.46412040997401466,0.33253862409001084,0.40332111562186823,0.46412040997401466,0.33253862409001084,0.8887248909528194,0.8568611800498511,103.83420916457219,106.4681759122379,103.83420916457219,106.4681759122379,104.09381349149459,95.72399540991327,94.40674231437458,100.72731235044819,0.3218568136838369,3.0,0.09779704864889827,1154.0,975.0,1074.025,1.0744628849421567,0.9078000977630873,0.0,0.9375,-1.351574075778243,71,15,63.31662719708885
114,UT Arlington,WAC,20-14,109.29554659455853,107,103.53315813135023,139,0.6508739069592644,114,20.0,14.0,13.0,7.0,13-7,0.48324827058288566,0.51151577132624,0.4485854774347466,0.48324827058288566,0.51151577132624,0.4485854774347466,0.825420004437371,0.7128395127783729,105.18237503671097,103.85276933677687,105.18237503671097,103.85276933677687,107.62389593788401,100.85180989016386,102.6513185102598,104.13411608659571,0.45886094498311913,6.0,-0.03062235077609965,1560.0,1437.0,1465.9125,1.0641835716661125,0.9802767900539767,0.0,0.65,-6.294522737595486,129,251,70.87569317836417
115,Seattle,WAC,23-14,104.45670305227287,196,99.33977250528298,63,0.6405164468712895,115,23.0,14.0,11.0,9.0,11-9,0.45152862720529935,0.4415794509613111,0.4496041151215951,0.45152862720529935,0.4415794509613111,0.4496041151215951,0.8802786651302786,0.8669382999243617,103.59797714316316,105.20011142201685,103.59797714316316,105.20011142201685,101.70310792790573,101.36482601017894,123.9845804076185,115.25631298606034,0.6983568703960938,1.0,-0.037124513082195776,1435.0,1372.0,1398.6625000000004,1.0259801774909956,0.9809371453084641,0.0,0.55,-8.237675051785123,164,268,66.8294699679516
116,Southern Illinois,MVC,19-13,108.81408353786571,114,103.57992873208457,140,0.638051662876152,116,19.0,13.0,11.0,9.0,11-9,0.5053691553798985,0.3406637369805746,0.5978152046750503,0.5053691553798985,0.3406637369805746,0.5978152046750503,0.8502117116647234,0.9268561564148086,106.25519810567125,105.18227126515313,106.25519810567125,105.18227126515313,106.5694370208304,103.45077520625594,104.38285853411755,109.8875243574849,0.35640396144321024,3.0,-0.016121044106587212,1372.0,1401.0,1322.1125000000002,1.0377331732360142,1.0596677665478542,0.0,0.55,-6.402885552168132,130,222,64.33566735372368
117,Santa Clara,WCC,20-13,108.70887631595896,118,103.50794262619993,138,0.6373287055180092,117,20.0,13.0,10.0,6.0,10-6,0.534462724927204,0.5290764688335936,0.5287147606421699,0.534462724927204,0.5290764688335936,0.5287147606421699,0.7900186370167273,0.8073633932647599,106.99587136491876,104.80810960814769,106.99587136491876,104.80810960814769,108.37246204635711,103.73094827079152,109.92360588091688,107.68830957896289,0.5587924964068894,8.0,0.054035493535162016,1212.0,1140.0,1098.4750000000001,1.103347823118414,1.0378024078836567,0.0,0.625,-4.002725772466948,95,68,69.15221880230416
118,Michigan,B10,8-24,110.21200389646992,94,104.95482529952238,162,0.6369317473489109,118,8.0,24.0,3.0,17.0,3-17,0.7683636193513772,0.6392622404217179,0.8396412524503238,0.7683636193513772,0.6392622404217179,0.8396412524503238,0.6387714192303945,0.7447067352704337,113.3826273585418,99.91440998776609,113.3826273585418,99.91440998776609,109.38979379515038,105.0615693191417,112.30619443600204,104.25469210885561,0.701721659190644,16.0,-0.08305843761539589,1361.0,1592.0,1366.8874999999998,0.9956927691562035,1.1646898519446554,0.0,0.15,-9.586002168210932,194,342,67.51278249670446
119,California,P12,13-19,108.014811673177,132,103.18473557347738,133,0.6285719819682553,119,13.0,19.0,9.0,11.0,9-11,0.6875506113970294,0.5240612117261455,0.7776037422847192,0.6875506113970294,0.5240612117261455,0.7776037422847192,0.7242490688497809,0.8437272248320989,109.98860495255306,101.28720131302809,109.98860495255306,101.28720131302809,108.02921573965025,101.28359009063136,108.88752782853808,104.42058321915442,0.6181539067749869,10.0,-0.01572719656848981,1455.0,1543.0,1432.3875000000003,1.0157865800979133,1.0772224694784056,0.0,0.45,-7.630959862408993,148,218,68.4974301050197
120,Davidson,A10,15-17,105.05471199448462,184,100.38295684867907,78,0.6278774265552426,120,15.0,17.0,5.0,13.0,5-13,0.5566016439255803,0.44248357121306253,0.6448348273030329,0.5566016439255803,0.44248357121306253,0.6448348273030329,0.8108666225716953,0.8332386787658579,107.14368138607709,102.94516721407452,107.14368138607709,102.94516721407452,104.30587061821959,100.70373345098498,105.33369490042817,109.53857633210117,0.38932524849353617,3.0,-0.07443237112353862,1232.0,1251.0,1215.25,1.013783172186793,1.029417815264349,0.0,0.2777777777777778,-8.882109515536511,174,328,65.57963388621832
121,Georgia Tech,ACC,14-18,108.60560265288743,121,103.83941844787515,143,0.6262328952619224,121,14.0,18.0,7.0,13.0,7-13,0.7165715199016781,0.5832204205691043,0.7948868917282695,0.7165715199016781,0.5832204205691043,0.7948868917282695,0.6967857950957023,0.7834877855487296,110.47027116190627,100.31156879157595,110.47027116190627,100.31156879157595,110.84785805144995,104.56626740729935,113.39688593036108,104.96799187671593,0.7085273230147815,12.0,0.060265386469185445,1404.0,1538.0,1369.8500000000001,1.0249297368324999,1.1227506661313282,0.0,0.35,-5.517241686043894,120,55,67.57896747714642
122,Troy,SB,20-12,106.89171212504439,149,102.31728952835653,118,0.6231600012320683,122,20.0,12.0,13.0,5.0,13-5,0.3957509076823163,0.39514043789601655,0.3949255293313661,0.3957509076823163,0.39514043789601655,0.3949255293313661,0.8999887554892357,0.8726159241480194,104.17029553614418,106.5436815361276,104.17029553614418,106.5436815361276,108.0183799256302,101.06453514878187,111.40199034189187,111.64204370263022,0.4938118188888483,1.0,-0.06613034316000554,1401.0,1265.0,1279.45,1.0950017585681346,0.9887060846457462,0.0,0.7222222222222222,-7.451026017701324,146,313,69.73083703301764
123,High Point,BSth,27-9,114.54312170485812,43,109.73112805450218,258,0.6209447634608526,123,27.0,9.0,13.0,3.0,13-3,0.37575385997708294,0.3460467558522161,0.37360640639506904,0.37575385997708294,0.3460467558522161,0.37360640639506904,0.9194020713726315,0.9170504468804824,103.47380093842719,107.82732178542332,103.47380093842719,107.82732178542332,115.10281736265637,110.55683397816242,0.0,0.0,0.0,0.0,0.03394620155992356,1343.0,1217.0,1138.3125,1.179816614506122,1.0691264481414375,0.0,0.8125,-4.278691683194508,99,98,68.59673519318284
124,Notre Dame,ACC,13-20,102.62559406262015,223,98.45278516249722,43,0.6171261760285398,124,13.0,20.0,7.0,13.0,7-13,0.6834006696163526,0.488959223766064,0.7842535788365491,0.6834006696163526,0.488959223766064,0.7842535788365491,0.7025735151893067,0.7858149963913129,110.51300573324617,101.44777018310161,110.51300573324617,101.44777018310161,102.9070622606929,95.30228503830449,100.25808262139522,99.86098225336642,0.5114078778901682,11.0,-0.013211912017427885,1268.0,1327.0,1302.4125000000001,0.9735778795120592,1.0188784275335194,0.0,0.35,-7.619895363616988,147,209,64.38327187641333
125,Oakland,Horz,24-12,108.86231684560397,112,104.58775187512668,150,0.6131709922553523,125,24.0,12.0,15.0,5.0,15-5,0.4704505694294161,0.6445724356079433,0.3479483367618986,0.4704505694294161,0.6445724356079433,0.3479483367618986,0.8341866484199683,0.6810236157413866,106.53224481579639,107.43254165499035,106.53224481579639,107.43254165499035,107.12846096604115,107.02559716848506,115.97216485057675,105.57759930965244,0.7464742650324703,7.0,0.06157551572343889,1578.0,1459.0,1400.25,1.1269416175682914,1.0419567934297447,0.0,0.75,-4.253205560963248,98,52,66.59206311668079
126,UNC Wilmington,CAA,21-10,112.78182252202136,62,108.44425517023657,235,0.6108811304338797,126,21.0,10.0,12.0,6.0,12-6,0.42812745327784646,0.429981587131556,0.41997316540611734,0.42812745327784646,0.429981587131556,0.41997316540611734,0.8806408823116264,0.8494511098149845,105.29784323859269,106.43756293648165,105.29784323859269,106.43756293648165,113.19437296765153,108.83550432102997,108.61601718533247,80.74403338682625,0.9680202579582915,1.0,0.03829234565805251,1376.0,1253.0,1179.625,1.166472395888524,1.0622019709653492,0.0,0.6666666666666666,-4.795173407322421,106,91,65.21704383178623
127,Arizona St.,P12,14-18,103.32143923914197,218,99.49800934850967,65,0.6067409794272765,127,14.0,18.0,8.0,12.0,8-12,0.7231231406355666,0.6296472203377147,0.7679573814935473,0.7231231406355666,0.6296472203377147,0.7679573814935473,0.7065229827423695,0.7845203437360915,111.09481941228084,100.57610822599719,111.09481941228084,100.57610822599719,107.08252238120522,100.89193944161981,98.04600003146531,100.305362719873,0.4348727069205739,12.0,0.07047889468543894,1416.0,1513.0,1403.9250000000004,1.0086008867995082,1.077692896700322,0.0,0.4,-5.856929926011914,123,39,69.10749835797303
128,Sam Houston St.,CUSA,21-12,105.96466982760961,168,102.16024972818195,113,0.6035970049007823,128,21.0,12.0,13.0,3.0,13-3,0.4509981065889232,0.4590066893849529,0.4522394287899849,0.4509981065889232,0.4590066893849529,0.4522394287899849,0.8649296205240044,0.8283595281791848,103.31878976775285,104.03014440286532,103.31878976775285,104.03014440286532,108.582677653199,102.39207133319314,97.16406002264145,109.12039100745548,0.2084019304535353,2.0,0.018988825802452536,1163.0,1075.0,1081.1000000000001,1.0757561742669501,0.9943575987420219,0.0,0.8125,-5.843143613058933,122,133,67.80222238754207
129,Drexel,CAA,20-12,107.21297585086623,144,103.42639085182091,136,0.6019284764693248,129,20.0,12.0,13.0,5.0,13-5,0.43303677242776545,0.4416559482593705,0.42262466907395396,0.43303677242776545,0.4416559482593705,0.42262466907395396,0.883443982182421,0.8684600049533339,104.62648147569176,107.01919279169799,104.62648147569176,107.01919279169799,110.70203930286809,105.28187879075753,112.39736755768119,88.84735924416105,0.9372556687513719,1.0,-0.01019755762951513,1341.0,1212.0,1175.9875,1.1403182431786052,1.0306231996513568,0.0,0.7222222222222222,-6.700957050861162,135,196,64.57871748124502
130,Western Kentucky,CUSA,22-12,105.47980202917373,173,101.78099609861184,103,0.601208934001705,130,22.0,12.0,8.0,8.0,8-8,0.40579654080356803,0.3240865180819509,0.45253217369261123,0.40579654080356803,0.3240865180819509,0.45253217369261123,0.8949228618625411,0.925401087188059,103.43743144865148,105.45275603184169,103.43743144865148,105.45275603184169,106.69731136423852,105.21596451571061,107.3528383233619,97.88907454326724,0.7429368388687615,1.0,-0.016508660097194428,1282.0,1219.0,1203.1125000000002,1.0655695124105184,1.0132053320034493,0.0,0.5,-6.6399993993742505,134,224,75.10276884792547
131,Morehead St.,OVC,26-9,107.47176203152452,138,103.8670738591455,145,0.5968449577450423,131,26.0,9.0,14.0,4.0,14-4,0.32428374017508393,0.4094256285832344,0.2236719950956254,0.32428374017508393,0.4094256285832344,0.2236719950956254,0.88293595724227,0.7985555463304419,103.1195977924656,108.2456616606196,103.1195977924656,108.2456616606196,107.88085792273532,104.91417340093398,106.98168395924459,109.67024790048401,0.42912170589763105,3.0,0.025836093302884944,1321.0,1115.0,1164.4875,1.13440462005818,0.9575027640914995,0.0,0.7777777777777778,-3.4533781034716027,90,114,64.3195947974435
132,Missouri,SEC,8-24,108.41022037370813,124,104.96864950156626,163,0.5916999511364732,132,8.0,24.0,0.0,18.0,0-18,0.681347816924548,0.4960515224049646,0.8101963049089744,0.681347816924548,0.4960515224049646,0.8101963049089744,0.6880994277163053,0.7784849642701064,111.5848595478762,102.59429047080512,111.5848595478762,102.59429047080512,108.50071781670816,106.3051627182143,110.7619875790333,102.69928092528234,0.7045694389860383,12.0,-0.13195362895248325,1255.0,1447.0,1232.3750000000002,1.0183588599249416,1.174155593873618,0.0,0.0,-11.439670452355758,232,358,66.72382507214438
133,West Virginia,B12,9-23,108.81024782015851,115,105.39455698332529,175,0.5906823893865396,133,9.0,23.0,4.0,14.0,4-14,0.7385705755731021,0.5802651906236561,0.8467370532581291,0.7385705755731021,0.5802651906236561,0.8467370532581291,0.6819125586212176,0.8281416130562561,111.11294993812339,99.53242926685523,111.11294993812339,99.53242926685523,109.88731545371851,107.35563477928969,111.37854325602851,107.8502840434668,0.5915056044820841,14.0,-0.06109159359803573,1261.0,1465.0,1262.0625,0.9991581241024118,1.1607982964393602,0.0,0.2222222222222222,-10.077106480547567,203,308,68.42815601187804
134,Wichita St.,Amer,15-19,104.94107390440202,186,101.68469430847853,101,0.5896467565957679,134,15.0,19.0,5.0,13.0,5-13,0.5617961480166053,0.4996029359687482,0.598249780026699,0.5617961480166053,0.4996029359687482,0.598249780026699,0.8380274762678175,0.8703796646901863,108.18059814856973,104.81238889624159,108.18059814856973,104.81238889624159,103.99096492999823,102.16332886528903,107.36303726247581,103.98557530531986,0.5908749105986086,2.0,-0.08004504241219135,1277.0,1333.0,1252.9624999999999,1.0191845326576017,1.0638786076997517,0.0,0.2777777777777778,-11.310788874263608,228,336,68.21117999692854
135,Arkansas St.,SB,20-17,112.74978182625979,63,109.25354068654178,246,0.5895844321874184,135,20.0,17.0,11.0,7.0,11-7,0.4818521308881378,0.5274763570274628,0.4233048129261411,0.4818521308881378,0.5274763570274628,0.4233048129261411,0.8532213336795167,0.7870722057865538,105.69298298247239,106.07329874042061,105.69298298247239,106.07329874042061,114.12465327679494,112.6372969601511,96.0715618845972,102.87348290610241,0.3128829577082611,3.0,-0.04142461430610744,1459.0,1383.0,1265.6875,1.1527331983605749,1.0926867808997087,0.0,0.6111111111111112,-9.030425462669204,176,275,68.08319756932161
136,Tarleton St.,WAC,25-10,108.48158041471208,122,105.16189450100484,168,0.5884140124596465,136,25.0,10.0,16.0,4.0,16-4,0.43355381711469027,0.40505157708014927,0.45471759561601033,0.43355381711469027,0.40505157708014927,0.45471759561601033,0.8675270991442414,0.81636867971948,103.59863339977336,104.2544869415588,103.59863339977336,104.2544869415588,108.18088905015767,106.3407885137165,94.86164838407856,108.54651587728182,0.17512498370472956,4.0,0.08663456548672677,1492.0,1431.0,1388.6875,1.0743957873891714,1.0304694180656195,0.0,0.8,-2.9241873197547266,85,23,66.63891322349842
137,Akron,MAC,24-11,105.16875456712472,178,101.96602023514343,105,0.5879885102632317,137,24.0,11.0,13.0,5.0,13-5,0.4258643978870682,0.5154778449446776,0.32821070916017364,0.4258643978870682,0.5154778449446776,0.32821070916017364,0.8745916260355427,0.8216058473355883,104.72308190643862,106.6055154943117,104.72308190643862,106.6055154943117,107.85620497202058,103.59909327079814,103.49789635009131,101.06793485235983,0.5678835590766255,1.0,0.055385636434810426,1334.0,1183.0,1190.2,1.1208200302470173,0.9939505965383969,0.0,0.7222222222222222,-4.641972906213905,103,65,65.78156816671753
138,South Dakota St.,Sum,22-13,108.24853107741731,127,105.19435420231099,170,0.5815481405000924,138,22.0,13.0,12.0,4.0,12-4,0.3978894701840933,0.4353008371426547,0.3351140529831174,0.3978894701840933,0.4353008371426547,0.3351140529831174,0.8949662700591893,0.8824408288646334,104.69821953128371,107.17650028841103,104.69821953128371,107.17650028841103,108.14208946518316,107.56172540782487,118.74357733415614,116.68856691782243,0.5500232409887928,1.0,-0.029826660454321252,1263.0,1162.0,1108.6999999999998,1.1391720032470463,1.0480743212771717,0.0,0.75,-7.64641876882606,150,249,67.92998671396852
139,UC San Diego,BW,21-12,110.82592279959064,84,107.84606959816979,221,0.5777250570790535,139,21.0,12.0,15.0,5.0,15-5,0.39120874407684186,0.38925765030820836,0.3999031106701646,0.39120874407684186,0.38925765030820836,0.3999031106701646,0.8978563054927751,0.8696648499785327,102.76805592312733,106.25073934865107,102.76805592312733,106.25073934865107,113.83740445529978,107.33342087542307,100.75997664026065,99.4069425847301,0.5387897804481513,2.0,-0.020874741073229508,1537.0,1395.0,1341.6625000000001,1.1455936198559622,1.0397547818471484,0.0,0.75,-6.259638430999194,128,234,65.44430617208228
140,Youngstown St.,Horz,22-10,107.06423867756038,145,104.54437036640755,149,0.5680502285013003,140,22.0,10.0,14.0,6.0,14-6,0.33795907038545236,0.3116679096076633,0.3523708257004452,0.33795907038545236,0.3116679096076633,0.3523708257004452,0.9121675391335279,0.8845046502710224,103.88525787289379,109.25640989981841,103.88525787289379,109.25640989981841,109.28832785985745,104.03033252127163,114.48416487375738,102.53337270743069,0.7803751835281507,1.0,-0.009565190381357058,1633.0,1430.0,1419.1625000000001,1.150678657306686,1.0076365462024257,0.0,0.7,-6.006375854008459,126,192,68.9708815708483
