rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
190,Georgia Southern,SB,17-16,99.52952653245175,272,101.10194149736284,113,0.4550560681033726,190,17.0,16.0,9.0,9.0,9-9,0.4249188654472738,0.32486168827020323,0.48861795601592345,0.4249188654472738,0.32486168827020323,0.48861795601592345,0.8829141328966018,0.910116014176685,104.0066538170006,105.4914632676442,104.0066538170006,105.4914632676442,104.1235484611097,101.9062596659441,0.0,0.0,0.0,0.0,-0.02663773000457481,1258.0,1250.0,1222.5625000000002,1.0289862481468226,1.02244261540821,0.0,0.5,-10.02524668766184,211,234,66.48758021406208
191,Texas St.,SB,16-19,104.5571669913001,161,106.24614169084148,219,0.4540594447426445,191,17.0,18.0,6.0,12.0,6-12,0.46580475567157464,0.3651278048029948,0.5229832571617148,0.46580475567157464,0.3651278048029948,0.5229832571617148,0.8728774457038553,0.8998559477901616,103.4442240987594,103.08025907722441,103.4442240987594,103.08025907722441,101.76067023852089,106.29895377319674,106.32580987552905,113.75715589129305,0.31498495473094573,1.0,-0.03873319212949805,1153.0,1220.0,1149.3874999999998,1.0031429783254127,1.0614348946721626,0.0,0.3333333333333333,-12.096075365228018,254,265,63.50878616649538
192,Buffalo,MAC,15-17,103.10926889683287,194,104.8015042985446,189,0.45333455237315556,192,15.0,17.0,9.0,9.0,9-9,0.49101842604233664,0.5403778555305502,0.446653324004884,0.49101842604233664,0.5403778555305502,0.446653324004884,0.8310267378075824,0.7662783714938394,106.29413517556792,104.69347341878513,106.29413517556792,104.69347341878513,102.89618980149423,103.76142434926669,104.29719811274227,100.89550482330887,0.5941938202685977,3.0,-0.014194844105579973,1379.0,1379.0,1305.9874999999997,1.05590597153495,1.05590597153495,0.0,0.5,-9.389902845896795,195,202,72.18324184947267
193,St. Thomas,Sum,19-14,106.09200470446004,137,107.96916257809025,262,0.4497457222201879,193,19.0,14.0,9.0,9.0,9-9,0.3585927016026662,0.3870784303780349,0.32375545639102465,0.3585927016026662,0.3870784303780349,0.32375545639102465,0.8927009172005811,0.8480278830908833,101.89073715845423,106.98415931230883,101.89073715845423,106.98415931230883,104.80370236461764,108.81021935207467,108.75576083683754,114.74285049915866,0.35062972070570325,2.0,-0.020509747567823533,1312.0,1291.0,1204.175,1.0895426329229556,1.0721033072435486,0.0,0.5,-8.751267147909617,186,221,66.00914786519009
194,George Washington,A10,16-16,108.92205283689486,90,110.88033336382581,314,0.4489488159929089,194,16.0,16.0,10.0,8.0,10-8,0.4638771781963474,0.3733134360419715,0.5282313425936056,0.4638771781963474,0.3733134360419715,0.5282313425936056,0.888189987321116,0.9052162541788918,102.65506834759361,103.57981306916477,102.65506834759361,103.57981306916477,109.45807553517297,110.47537837687412,0.0,0.0,0.0,0.0,-0.0011040909167348012,1398.0,1444.0,1307.0125,1.0696148659634088,1.1048096326546226,0.0,0.5555555555555556,-10.282800718854055,222,172,68.74367435197547
195,Old Dominion,SB,19-12,101.23530754307104,236,103.09100164397974,156,0.447966066811139,195,19.0,12.0,11.0,7.0,11-7,0.47868299669322534,0.4428956269747523,0.5039092182806469,0.47868299669322534,0.4428956269747523,0.5039092182806469,0.8733994768662522,0.8816163432902532,103.43462942891165,103.69571154657264,103.43462942891165,103.69571154657264,102.31683569416671,102.69105452324357,99.21446307434688,106.81465564609147,0.2996782596917344,1.0,0.12452064936460677,1215.0,1206.0,1191.8874999999998,1.019391511363279,1.0118404631309583,0.0,0.6111111111111112,-5.897773797263295,131,6,64.84763618990648
196,Navy,Pat,18-13,101.2942108632331,233,103.16529554152434,159,0.44757157816015075,196,18.0,13.0,11.0,7.0,11-7,0.3455411768433502,0.4341327403768274,0.29429362407155263,0.3455411768433502,0.4341327403768274,0.29429362407155263,0.9063144375872092,0.8470872968803073,101.22587059375938,107.02145932506478,101.22587059375938,107.02145932506478,99.63785173059894,101.65755436448394,105.56734891713415,111.84119707516773,0.33986299319751384,2.0,-0.03022956196026516,1223.0,1115.0,1167.8500000000001,1.0472235304191462,0.9547459005865478,0.0,0.6111111111111112,-8.624812536565196,183,238,64.36903925301388
197,Wright St.,Horz,18-15,103.39778566450379,187,105.40775218711175,199,0.4448736774682735,197,18.0,15.0,10.0,10.0,10-10,0.34498885133459184,0.37239642617441004,0.34101289078595687,0.34498885133459184,0.37239642617441004,0.34101289078595687,0.9261802176592062,0.9137929449033009,101.775696440419,108.06075382377266,101.775696440419,108.06075382377266,104.40332418991989,107.35658438491473,0.0,0.0,0.0,0.0,-0.05838641456741833,1599.0,1522.0,1467.9124999999997,1.0893019849616379,1.0368465422836854,0.0,0.5,-10.964224731883654,235,303,71.15386827602323
198,Abilene Christian,WAC,13-17,104.40211448290336,164,106.539072203013,230,0.4420092841719445,198,13.0,17.0,5.0,11.0,5-11,0.4826606305157251,0.3322937225486395,0.6025356592405421,0.4826606305157251,0.3322937225486395,0.6025356592405421,0.8461346633798887,0.8708647642170406,104.60594311047534,102.10943087093348,104.60594311047534,102.10943087093348,106.18811401108205,107.16196105587639,96.99264882594035,102.74578411098378,0.34014227357061083,3.0,-0.04323156659093452,1169.0,1229.0,1136.2875,1.0287889288582335,1.0815924666952688,0.0,0.3125,-10.229124343172915,219,276,69.01519363950398
199,FIU,CUSA,14-18,102.74747370411032,203,104.85892354896342,190,0.44178315268985047,199,14.0,18.0,8.0,12.0,8-12,0.4948947318624321,0.289747973180876,0.6075547650747561,0.4948947318624321,0.289747973180876,0.6075547650747561,0.8369143117852313,0.9169964428646274,105.27102286957948,104.06180909693381,105.27102286957948,104.06180909693381,104.25509859280257,104.26963563530383,100.45510654934336,101.73978008604387,0.46353095645351844,6.0,-0.032503709606628683,1419.0,1493.0,1396.8374999999999,1.0158661977502752,1.0688430114454974,0.0,0.4,-10.434280552126697,226,248,69.9238926020004
200,Weber St.,BSky,18-15,99.01290272303078,280,101.09547921984307,112,0.4404403225464716,200,18.0,15.0,12.0,6.0,12-6,0.46082752202500143,0.5093396712272574,0.42163654169719966,0.46082752202500143,0.5093396712272574,0.42163654169719966,0.8702150717511521,0.82031677865786,105.05337850946606,105.32222266489427,105.05337850946606,105.32222266489427,99.00998869791127,100.40472677867986,110.66421785572483,93.66447253714394,0.8719139419106672,1.0,0.06400767245492833,1227.0,1212.0,1194.5375,1.0271757897931209,1.0146186285487062,0.0,0.6666666666666666,-8.426035071345732,178,47,64.95890487375961
201,South Dakota St.,Sum,19-13,102.96543200699148,196,105.23066599379737,197,0.43776035379991274,201,19.0,13.0,13.0,5.0,13-5,0.42522376578439813,0.6005354321345374,0.32505892826813815,0.42522376578439813,0.6005354321345374,0.32505892826813815,0.8567104862912164,0.7327069154128362,103.83994014725495,105.91926197392142,103.83994014725495,105.91926197392142,104.33384008506589,104.91040871890219,98.57267917097586,88.03139904144196,0.7859454740840468,3.0,0.06979627153024481,1304.0,1213.0,1187.6875,1.097931905488607,1.0213124243540495,0.0,0.7222222222222222,-6.522801826435163,146,40,66.65459467232625
202,Florida Gulf Coast,ASun,17-15,103.61649037027655,181,105.90309349660673,211,0.43757204235457314,202,17.0,15.0,7.0,11.0,7-11,0.43553577181123937,0.493017962762753,0.3943322719903716,0.43553577181123937,0.493017962762753,0.3943322719903716,0.8623320375561798,0.7995796338684937,103.79231027211578,105.39290213268474,103.79231027211578,105.39290213268474,101.69550884151296,107.91123556140015,102.84700043040058,105.3068618511172,0.4324614462898649,4.0,0.01886122671800028,1282.0,1296.0,1211.2375,1.0584216555382409,1.069980082353791,0.0,0.3888888888888889,-8.680595271053416,184,135,66.18531405198473
203,Georgetown,BE,7-25,103.49369289448597,185,105.9613103519981,213,0.4326668612884537,203,7.0,25.0,2.0,18.0,2-18,0.6710024348148838,0.42047410718441236,0.8021063228795926,0.6710024348148838,0.42047410718441236,0.8021063228795926,0.7057181482933359,0.8795212612995137,108.93021540000392,100.53858933882765,108.93021540000392,100.53858933882765,105.08279391350199,104.7965875610759,107.44354307689596,104.03743344992166,0.5915724724471775,13.0,-0.08389711677324341,1364.0,1604.0,1403.8875000000003,0.9715878230983606,1.1425416922652276,0.0,0.1,-12.408975160761862,260,338,68.71973090319703
204,Queens,ASun,18-15,105.66981028279139,148,108.29432635937542,266,0.42993028621691204,204,18.0,15.0,7.0,11.0,7-11,0.4035481220416659,0.31684561200027134,0.4473513552306209,0.4035481220416659,0.31684561200027134,0.4473513552306209,0.8919933315596535,0.9162702858288818,103.2034520050798,105.75355314301537,103.2034520050798,105.75355314301537,107.89219519179676,112.38761919930364,96.66255242147966,96.4074419635636,0.5075971053953281,1.0,0.016546760997147025,1395.0,1421.0,1271.1499999999999,1.0974314597018449,1.1178853793808756,0.0,0.3888888888888889,-9.418442676186043,198,139,69.75217354625124
205,Florida St.,ACC,9-23,103.97053599418,169,106.55486838760518,231,0.42987682505485086,205,9.0,23.0,7.0,13.0,7-13,0.6594837322356467,0.5942793027978237,0.6998847215908978,0.6594837322356467,0.5942793027978237,0.6998847215908978,0.75279374404556,0.8133741290922004,108.59801124514023,101.21690505305592,108.59801124514023,101.21690505305592,105.03179014624187,105.9369290592503,101.83865766329988,105.43144018681822,0.4016204432247893,9.0,-0.027862864423800426,1402.0,1540.0,1371.625,1.022145265652055,1.1227558552811445,0.0,0.35,-11.88796378783329,253,235,68.69079991406043
206,New Mexico St.,WAC,9-15,103.71956040854195,179,106.42396716551676,226,0.4265329228165725,206,9.0,15.0,2.0,10.0,2-10,0.5236497883316845,0.4570016057647155,0.5902979708986534,0.5236497883316845,0.4570016057647155,0.5902979708986534,0.8252346411474584,0.8235999289196932,105.19959704573624,101.00083930980875,105.19959704573624,101.00083930980875,99.52965210477629,108.2962414666999,109.4134860861512,105.27725443265594,0.6090147902768605,2.0,-0.05011839928639489,825.0,925.0,850.7249999999999,0.9697610861324165,1.0873078844514974,0.0,0.16666666666666666,-8.871129817863764,188,289,69.02412501725111
207,Minnesota,B10,9-22,102.2565982173827,216,104.9429017278153,193,0.4259957354944985,207,9.0,22.0,2.0,17.0,2-17,0.6845221452555748,0.3901983898466469,0.8289137209243078,0.6845221452555748,0.3901983898466469,0.8289137209243078,0.7139250765833447,0.895713361218856,107.58530150639452,99.45029419952927,107.58530150639452,99.45029419952927,103.48685947606772,106.0933333196398,100.48356935895447,105.56744935565574,0.3617925700201113,11.0,-0.00029178418145364704,1201.0,1435.0,1262.2874999999997,0.9514472733034276,1.1368250101502235,0.0,0.10526315789473684,-9.826971147911303,206,170,65.5713406689268
208,Gardner Webb,BSth,15-16,98.19106778619212,294,100.84034805791306,108,0.4240503674716739,208,15.0,16.0,10.0,8.0,10-8,0.3813814869670889,0.43252643132226215,0.3502128852628268,0.3813814869670889,0.43252643132226215,0.3502128852628268,0.9050510977573083,0.8626745658659756,102.6900311348672,106.45301345728117,102.6900311348672,106.45301345728117,98.95582708542935,101.54742468205441,100.06100329698292,95.25568234684488,0.6378342979210251,1.0,-0.06223653120602435,1246.0,1200.0,1210.475,1.0293479832297239,0.991346372291869,0.0,0.5555555555555556,-11.347946035380062,239,311,66.0747349233273
209,Morehead St.,OVC,22-12,100.4359314058079,251,103.27093572245715,161,0.4206480976734097,209,22.0,12.0,14.0,4.0,14-4,0.3324875372444327,0.3988954162443413,0.22802948454505742,0.3324875372444327,0.3988954162443413,0.22802948454505742,0.8831068606094602,0.8247207193116216,102.21986953366604,107.11241225848866,102.21986953366604,107.11241225848866,102.78343054225238,103.33356620104038,95.71327996841777,99.01628219420289,0.40367797837942254,4.0,0.03758783932723109,1265.0,1176.0,1177.4000000000003,1.074401223033803,0.998810939357907,0.0,0.7777777777777778,-6.680848974273752,149,97,63.47084564585451
210,Northern Arizona,BSky,12-23,106.82687771249698,125,110.29300995130868,304,0.40921622298182925,210,12.0,23.0,5.0,13.0,5-13,0.48707275579097264,0.5689689466909393,0.4250346223221929,0.48707275579097264,0.5689689466909393,0.4250346223221929,0.8475516295598352,0.7580260184747568,105.61356318798536,104.59207246715022,105.61356318798536,104.59207246715022,104.03754586784348,110.10397489212495,95.85368209926877,106.27956611391137,0.2337284255628062,4.0,-0.095147697663725,1283.0,1320.0,1202.2375,1.0671768265421766,1.0979527755539151,0.0,0.2777777777777778,-15.139548368548116,304,345,66.69263663158056
211,Rice,CUSA,19-16,106.73033632677604,126,110.19568165270718,301,0.4091570472143926,211,19.0,16.0,8.0,12.0,8-12,0.5076300348571057,0.2848092280991505,0.6107502835281347,0.5076300348571057,0.2848092280991505,0.6107502835281347,0.8246074880388118,0.8940682021943694,105.52107225528061,102.8451074236825,105.52107225528061,102.8451074236825,104.61869233111581,109.58105430615997,109.05914672853488,109.11689669009714,0.49847801226969607,7.0,0.10685604348333844,1441.0,1572.0,1412.1000000000001,1.0204659726648253,1.1132356065434459,0.0,0.4,-6.770983364945855,152,16,69.59710886761846
212,South Carolina,SEC,11-21,102.88005216735131,198,106.23963733520056,218,0.4086533137452346,212,11.0,21.0,4.0,14.0,4-14,0.6479987082213416,0.4702741370178748,0.7764713677411842,0.6479987082213416,0.4702741370178748,0.7764713677411842,0.747332841170953,0.8670847259044859,107.46649489713039,100.75011972169375,107.46649489713039,100.75011972169375,104.79595059805018,106.8959003520824,109.46852597942598,112.44421580548776,0.42349754042100607,10.0,0.04553741766023217,1155.0,1359.0,1196.35,0.965436536130731,1.1359551970577173,0.0,0.2222222222222222,-9.708652808662642,201,81,64.2157899805772
213,La Salle,A10,15-19,103.30735997301711,189,106.68305579331155,232,0.4085971317711477,213,15.0,19.0,7.0,11.0,7-11,0.4990373099460617,0.48106520890603427,0.5113941299392656,0.4990373099460617,0.48106520890603427,0.5113941299392656,0.8566853780749842,0.8458343302187069,103.51159327949007,103.32609435872229,103.51159327949007,103.32609435872229,104.92691214152043,108.61583070689154,100.75045986768728,108.4310014679662,0.30050933003873465,4.0,0.0084720676059587,1272.0,1328.0,1227.775,1.036020443485166,1.0816314064058967,0.0,0.3888888888888889,-11.644915331560236,245,158,67.66480610190973
214,Massachusetts,A10,15-16,99.28787669138823,278,102.65546225405598,145,0.4052634696324239,214,15.0,16.0,6.0,12.0,6-12,0.51875432951145,0.5120702492068353,0.5236786100270936,0.51875432951145,0.5120702492068353,0.5236786100270936,0.861016180890428,0.8523943231418167,103.84374197036884,103.3124774020781,103.84374197036884,103.3124774020781,102.31365812316552,107.10043780686745,88.49857213103009,93.62623074815225,0.3435017212967814,2.0,0.07603992823778521,1285.0,1355.0,1269.5375000000004,1.0121796323464252,1.0673178224353355,0.0,0.3333333333333333,-9.293100032547802,192,31,70.54327160952108
215,Oregon St.,P12,11-21,98.50158120923086,290,101.8949359786181,131,0.40383745854068526,215,11.0,21.0,5.0,15.0,5-15,0.6311325655549173,0.38062785924873316,0.7594340805878036,0.6311325655549173,0.38062785924873316,0.7594340805878036,0.7309332236080048,0.8570762770072275,106.59120651341576,99.62725798875364,106.59120651341576,99.62725798875364,99.8431834510938,101.57758594318334,100.34508386737588,101.97454649380909,0.4538210359808429,11.0,0.015452382661851949,1181.0,1367.0,1275.6249999999998,0.9258206761391476,1.0716315531602159,0.0,0.25,-9.290960672296901,191,143,63.49199920078121
216,Bryant,AE,17-13,102.84120285929194,199,106.38874817839876,224,0.4037153659032038,216,17.0,13.0,8.0,8.0,8-8,0.3865239965867627,0.45220928571754754,0.337239588537761,0.3865239965867627,0.45220928571754754,0.337239588537761,0.8851614097160962,0.8344059248927947,102.7028817378119,106.21913046043021,102.7028817378119,106.21913046043021,102.16259214760905,107.9332859904728,97.3347970313445,99.34397742555917,0.44152735687764877,3.0,0.031712781318098515,1206.0,1176.0,1129.075,1.0681309921838673,1.0415605694927264,0.0,0.5,-7.86538428300216,168,112,71.98228012622747
217,Mercer,SC,14-19,98.80214328285123,283,102.23549714969056,135,0.40303478419248384,217,14.0,19.0,6.0,12.0,6-12,0.39661114135248515,0.3748555746154587,0.40901183361445886,0.39661114135248515,0.3748555746154587,0.40901183361445886,0.9070756907056973,0.9172301287713982,103.3647570764278,106.91003131160853,103.3647570764278,106.91003131160853,94.16235021293927,102.75259666754722,0.0,0.0,0.0,0.0,-0.09739637561877151,1141.0,1202.0,1172.3375000000003,0.9732692164159209,1.0253020141384197,0.0,0.3333333333333333,-14.036194997698844,290,348,64.39928219725101
218,Howard,MEAC,22-13,102.67808817863985,204,106.26640448217753,220,0.40250696503668615,218,22.0,13.0,11.0,3.0,11-3,0.35146597851019296,0.4182386652265014,0.24782140288097312,0.35146597851019296,0.4182386652265014,0.24782140288097312,0.8958815773776556,0.8629119312348805,100.76353168351926,105.6904223423953,100.76353168351926,105.6904223423953,107.91137543956549,109.57047188508888,98.42045932735014,104.52932058354048,0.3334732864509002,3.0,0.05105187775309361,1141.0,1029.0,1016.6000000000001,1.1223686799134367,1.0121975211489276,0.0,0.7857142857142857,-7.3178340862537095,159,66,69.01678152470157
219,San Diego,WCC,11-20,108.91608866327753,91,112.73417289374933,335,0.40221830551341586,219,11.0,20.0,4.0,12.0,4-12,0.5349764241149527,0.3942568766828251,0.6578041625668561,0.5349764241149527,0.3942568766828251,0.6578041625668561,0.8225557498530195,0.8971602368344657,106.8425469382312,103.2605525494258,106.8425469382312,103.2605525494258,108.24918907399596,111.6556526887515,109.09469587043586,109.87041405444032,0.4796409023436997,5.0,-0.052304762756102074,1206.0,1330.0,1131.25,1.0660773480662984,1.1756906077348066,0.0,0.25,-12.135684528395258,255,293,68.57900649053093
220,Detroit Mercy,Horz,14-19,109.15463068130296,87,113.22191861681401,340,0.39634469471395034,220,14.0,19.0,9.0,11.0,9-11,0.41772854421105654,0.5449474520256646,0.34576707023917547,0.41772854421105654,0.5449474520256646,0.34576707023917547,0.8780713611047627,0.7824853232437438,103.05962728631854,106.24512880636176,103.05962728631854,106.24512880636176,109.9522940478245,115.38132044921592,90.82335801171257,113.40590994268105,0.0721812841406823,3.0,-0.07141736986958386,1579.0,1514.0,1373.3,1.1497851889608972,1.1024539430568703,0.0,0.45,-12.971530341315761,273,326,67.04144527255843
221,Northern Iowa,MVC,14-18,102.51201194192801,207,106.35818201551717,223,0.39566192194465544,221,14.0,18.0,9.0,11.0,9-11,0.4707450302392115,0.4452841459570478,0.4828213551097339,0.4707450302392115,0.4452841459570478,0.4828213551097339,0.8757063770765557,0.90157351148978,103.39103808083384,104.20931475047536,103.39103808083384,104.20931475047536,103.17116836778766,107.66799799123831,115.56677731620132,102.36092225026925,0.8014609198579781,1.0,-0.01960708614071799,1386.0,1442.0,1358.9375000000002,1.0199144552269694,1.0611231200846247,0.0,0.45,-11.811809941199138,252,214,67.29871961982653
222,Rider,MAAC,16-14,104.57479659303027,160,108.60681237065965,269,0.3929179922232397,222,16.0,14.0,13.0,7.0,13-7,0.36640179257214955,0.39961660569710145,0.35924499967143503,0.36640179257214955,0.39961660569710145,0.35924499967143503,0.8989329267040691,0.8478201200726386,100.73586817530968,105.48742510872036,100.73586817530968,105.48742510872036,104.64999542800983,106.76150049471903,100.28150403560392,96.99486236132053,0.5946488868187387,3.0,-0.011921929775571716,1395.0,1330.0,1306.6375,1.0676258717509637,1.0178798633898078,0.0,0.65,-9.417566730848817,197,195,65.00968584624313
223,Norfolk St.,MEAC,22-11,104.89780224512126,156,108.97561435713477,278,0.39207888493591353,223,22.0,11.0,9.0,5.0,9-5,0.30153144804966825,0.33886097330603426,0.24928239066387542,0.30153144804966825,0.33886097330603426,0.24928239066387542,0.8854517347497952,0.8155185620428645,100.04590986278545,106.29291702677368,100.04590986278545,106.29291702677368,107.45622957280663,109.68021507032067,104.82371114476595,119.39104106518708,0.1829588903971142,3.0,0.04015139932821321,1082.0,967.0,963.5375000000001,1.1229453965206335,1.0035935290530984,0.0,0.6428571428571429,-5.977949320821623,134,93,65.17672729882563
224,Siena,MAAC,17-15,100.21699451873192,257,104.18363782213262,174,0.3902172606828488,224,17.0,15.0,11.0,9.0,11-9,0.3790697721235342,0.4211624149043658,0.35950994697195054,0.3790697721235342,0.4211624149043658,0.35950994697195054,0.9117339367525472,0.8961473787217411,100.86042859703358,105.73146425854691,100.86042859703358,105.73146425854691,98.76709033756224,102.03401066905994,83.49910800630441,110.50172042672376,0.03833716471805691,1.0,0.011680971429272713,1353.0,1312.0,1340.6125000000002,1.0092401793956118,0.9786571436563509,0.0,0.55,-10.466599637296678,227,151,66.73235308496697
225,Campbell,BSth,16-18,104.55548336156355,162,108.73416066792373,272,0.38920300233713095,225,16.0,18.0,8.0,10.0,8-10,0.376006821085369,0.39963503689931784,0.35400837840086746,0.376006821085369,0.39963503689931784,0.35400837840086746,0.9137114926673326,0.8867648104881871,101.64278673454818,105.80037969988243,101.64278673454818,105.80037969988243,101.67691827999043,108.07344435897207,102.72661698221127,93.9139153709822,0.7371999920146909,1.0,-0.05908643007135417,1236.0,1240.0,1178.6875,1.0486239991515987,1.0520176043268465,0.0,0.4444444444444444,-13.283176120352564,279,304,64.13979766033049
226,Jacksonville,ASun,13-16,99.9281618837266,266,104.19935053930055,177,0.3819392892537571,226,13.0,16.0,6.0,12.0,6-12,0.4344741403832771,0.44369181592740986,0.4288411164396404,0.4344741403832771,0.44369181592740986,0.4288411164396404,0.8643575539156185,0.7964281038599057,105.23256010704151,105.5097573955071,105.23256010704151,105.5097573955071,100.1737152527669,105.70218988395949,104.8675357803075,99.4734110343159,0.647321791821461,3.0,-0.019771104723184163,1111.0,1168.0,1088.2124999999999,1.0209403034793298,1.073319778995371,0.0,0.3333333333333333,-10.207864475850462,217,216,60.87904934246614
227,North Florida,ASun,14-17,108.3112798659412,102,113.08242056242833,338,0.3785428202100841,227,14.0,17.0,9.0,9.0,9-9,0.4419859677110574,0.47426528526998296,0.42765936869925575,0.4419859677110574,0.47426528526998296,0.42765936869925575,0.8416383478241134,0.7378928443024068,104.8996295640917,105.52459298305692,104.8996295640917,105.52459298305692,110.32541001574373,114.9669322369528,86.21638115140635,109.49710650909799,0.060146759206130884,4.0,-0.013168546125925606,1393.0,1406.0,1233.7374999999997,1.1290894537938583,1.1396265413023436,0.0,0.5,-10.153752739843345,214,198,67.93479223124717
228,Murray St.,MVC,17-15,104.7535055290571,158,109.4065158467667,288,0.37758887452314566,228,17.0,15.0,11.0,9.0,11-9,0.4678740265081915,0.4211930465223446,0.4850443617647483,0.4678740265081915,0.4211930465223446,0.4850443617647483,0.8582225752380238,0.8603068354530039,103.00767847957634,103.8670155709527,103.00767847957634,103.8670155709527,105.98014141153489,111.4370535240395,115.53858415093512,103.09781061389872,0.7875388207314932,2.0,0.09248699341379302,1397.0,1481.0,1339.375,1.0430237984134392,1.1057396173588427,0.0,0.55,-8.150677392381196,175,21,66.58709687321311
229,Northwestern St.,Slnd,22-11,103.95549430538297,171,108.6808024868998,271,0.37491191906814697,229,22.0,11.0,13.0,5.0,13-5,0.3306075066671027,0.48738575033771514,0.21884116527799846,0.3306075066671027,0.48738575033771514,0.21884116527799846,0.8892794012839856,0.7786799999976071,101.89739014080543,108.75192480149859,101.89739014080543,108.75192480149859,103.29273281618711,109.36012228477645,92.94459522346061,90.31621830018845,0.5817338135343901,4.0,0.09155820529699787,1396.0,1278.0,1239.5124999999998,1.126249231048497,1.0310505138108734,0.0,0.7222222222222222,-5.849862646404438,130,23,66.43047454868223
230,Loyola Chicago,A10,10-21,101.69286981503858,224,106.3328694669973,221,0.3744674455147762,230,10.0,21.0,4.0,14.0,4-14,0.5157869943689535,0.4502865971321351,0.561284821822186,0.5157869943689535,0.4502865971321351,0.561284821822186,0.8494133036402859,0.8513109390260317,104.10161304799873,103.76918145909809,104.10161304799873,103.76918145909809,103.06688378291888,109.24381897747912,100.33865464104201,101.95249101240339,0.4542550113836168,3.0,-0.06924740637898696,1211.0,1364.0,1220.6875000000002,0.9920638984178995,1.117403102759715,0.0,0.2222222222222222,-13.894246824640303,288,320,66.00425298279866
231,Jacksonville St.,ASun,13-18,101.46463893615562,229,106.20536176881393,217,0.3716514013787687,231,13.0,18.0,6.0,12.0,6-12,0.42670876971612004,0.3956233403611149,0.44915935758362363,0.42670876971612004,0.3956233403611149,0.44915935758362363,0.8567397333373934,0.8218541583059215,104.59078400739065,105.30039426801696,104.59078400739065,105.30039426801696,99.59537475031686,105.65069033925116,92.4221566172542,115.87291557626328,0.06910857095009629,4.0,-0.05813758351670356,1197.0,1241.0,1174.9999999999998,1.0187234042553193,1.0561702127659576,0.0,0.3333333333333333,-11.644488163392724,244,301,65.33420530554235
232,Northern Colorado,BSky,12-20,105.81462037643836,143,110.85543983560181,313,0.3693070869332043,232,13.0,19.0,6.0,12.0,6-12,0.4769240942728413,0.5401397021396677,0.4293855434299904,0.4769240942728413,0.5401397021396677,0.4293855434299904,0.8454801545477594,0.7547911740306404,105.27888669506368,104.99313819454757,105.27888669506368,104.99313819454757,103.29113068134993,110.14701636384964,100.2048332094262,110.02253851220387,0.25447398887623024,4.0,-0.04467237616944447,1342.0,1360.0,1251.65,1.0721847161746494,1.0865657332321335,0.0,0.3333333333333333,-12.908525655023148,269,279,69.45868715098123
233,UT Arlington,WAC,11-21,99.40913930032323,276,104.18406353488552,176,0.36829834046133575,233,11.0,21.0,6.0,12.0,6-12,0.5309004403790679,0.46326406005525905,0.5737536067112871,0.5309004403790679,0.46326406005525905,0.5737536067112871,0.8439691063226731,0.8544814964188028,104.82672053271817,101.33309325947559,104.82672053271817,101.33309325947559,100.58161046211913,104.01913833057829,103.30470717985786,102.16126410264461,0.5319561602024339,3.0,-0.02531503867492768,1174.0,1284.0,1216.6000000000001,0.9649843827059016,1.0554002959066249,0.0,0.3333333333333333,-13.403273170844935,281,230,65.75064094818138
234,North Dakota St.,Sum,16-17,102.26668429120932,214,107.31064061774974,243,0.3650169828002165,234,16.0,17.0,11.0,7.0,11-7,0.41579173930904495,0.5265223866346518,0.33298478803714443,0.41579173930904495,0.5265223866346518,0.33298478803714443,0.8664705957520644,0.7741035880533653,104.82647313958512,106.88663883505531,104.82647313958512,106.88663883505531,104.3684790940421,105.88098354917229,87.64667313409817,96.3340048442906,0.25221403326551384,3.0,0.00476604466135272,1326.0,1257.0,1215.7124999999999,1.0907184058730992,1.0339615657484809,0.0,0.6111111111111112,-10.623057467006014,230,164,68.03097026606596
235,Portland St.,BSky,12-19,102.42013178540927,209,107.51937320146646,252,0.3638346110991729,235,12.0,19.0,6.0,11.0,6-11,0.45681948567651554,0.5103187830703327,0.4210560464193059,0.45681948567651554,0.5103187830703327,0.4210560464193059,0.8695745464077071,0.8149744033790971,105.000771702862,105.0673720135752,105.000771702862,105.0673720135752,101.36080801254174,107.74199061562011,105.45042154120235,110.5729141601237,0.3669104801536331,2.0,-0.041343668779390164,1244.0,1305.0,1202.3000000000002,1.0346835232471097,1.085419612409548,0.0,0.35294117647058826,-12.876081333137346,266,272,72.2972427975102
236,Delaware,CAA,17-16,101.91396608052247,222,106.99540537127075,236,0.363650566108925,236,17.0,16.0,8.0,10.0,8-10,0.42908566013635135,0.4639358572901314,0.405370279726936,0.42908566013635135,0.4639358572901314,0.405370279726936,0.8741011789019666,0.8450607474409393,102.81391667451211,105.65280810985053,102.81391667451211,105.65280810985053,100.42182770952736,104.67443817223838,100.06649012658542,102.70911597817815,0.4256163709603483,2.0,0.040606464974445755,1231.0,1251.0,1216.375,1.012023430274381,1.0284657280854999,0.0,0.4444444444444444,-9.789729926807016,204,92,66.97927450127793
